cty_id,location_code,total_voters_processed,reg_name,prv_name,cty_name
471,REGION II|CAGAYAN|IGUIG,16477,REGION II,CAGAYAN,IGUIG
472,REGION II|CAGAYAN|LAL-LO,24889,REGION II,CAGAYAN,LAL-LO
473,REGION II|CAGAYAN|LASAM,22057,REGION II,CAGAYAN,LASAM
474,REGION II|CAGAYAN|PAMPLONA,14159,REGION II,CAGAYAN,PAMPLONA
475,REGION II|CAGAYAN|PEÑABLANCA,26520,REGION II,CAGAYAN,PEÑABLANCA
476,REGION II|CAGAYAN|PIAT,15540,REGION II,CAGAYAN,PIAT
477,REGION II|CAGAYAN|RIZAL,11193,REGION II,CAGAYAN,RIZAL
478,REGION II|CAGAYAN|SANCHEZ-MIRA,14578,REGION II,CAGAYAN,SANCHEZ-MIRA
479,REGION II|CAGAYAN|SANTA ANA,19610,REGION II,CAGAYAN,SANTA ANA
480,REGION II|CAGAYAN|SANTA PRAXEDES,2876,REGION II,CAGAYAN,SANTA PRAXEDES
481,REGION II|CAGAYAN|SANTA TERESITA,10642,REGION II,CAGAYAN,SANTA TERESITA
482,REGION II|CAGAYAN|SANTO NIÑO,17085,REGION II,CAGAYAN,SANTO NIÑO
483,REGION II|CAGAYAN|SOLANA,45071,REGION II,CAGAYAN,SOLANA
484,REGION II|CAGAYAN|TUAO,33458,REGION II,CAGAYAN,TUAO
485,REGION II|CAGAYAN|TUGUEGARAO CITY,82760,REGION II,CAGAYAN,TUGUEGARAO CITY
486,REGION II|ISABELA|ALICIA,40247,REGION II,ISABELA,ALICIA
487,REGION II|ISABELA|ANGADANAN,25258,REGION II,ISABELA,ANGADANAN
488,REGION II|ISABELA|AURORA,21448,REGION II,ISABELA,AURORA
489,REGION II|ISABELA|BENITO SOLIVEN,17332,REGION II,ISABELA,BENITO SOLIVEN
490,REGION II|ISABELA|BURGOS,14072,REGION II,ISABELA,BURGOS
491,REGION II|ISABELA|CABAGAN,27835,REGION II,ISABELA,CABAGAN
492,REGION II|ISABELA|CABATUAN,22639,REGION II,ISABELA,CABATUAN
493,REGION II|ISABELA|CITY OF CAUAYAN,78505,REGION II,ISABELA,CITY OF CAUAYAN
494,REGION II|ISABELA|CITY OF ILAGAN,86905,REGION II,ISABELA,CITY OF ILAGAN
495,REGION II|ISABELA|CITY OF SANTIAGO,97528,REGION II,ISABELA,CITY OF SANTIAGO
496,REGION II|ISABELA|CORDON,25228,REGION II,ISABELA,CORDON
497,REGION II|ISABELA|DELFIN ALBANO,15641,REGION II,ISABELA,DELFIN ALBANO
498,REGION II|ISABELA|DINAPIGUE,4676,REGION II,ISABELA,DINAPIGUE
499,REGION II|ISABELA|DIVILACAN,3279,REGION II,ISABELA,DIVILACAN
500,REGION II|ISABELA|ECHAGUE,47863,REGION II,ISABELA,ECHAGUE
501,REGION II|ISABELA|GAMU,17175,REGION II,ISABELA,GAMU
502,REGION II|ISABELA|JONES,25771,REGION II,ISABELA,JONES
503,REGION II|ISABELA|LUNA,12718,REGION II,ISABELA,LUNA
504,REGION II|ISABELA|MACONACON,2918,REGION II,ISABELA,MACONACON
505,REGION II|ISABELA|MALLIG,17597,REGION II,ISABELA,MALLIG
506,REGION II|ISABELA|NAGUILIAN,18752,REGION II,ISABELA,NAGUILIAN
507,REGION II|ISABELA|PALANAN,9574,REGION II,ISABELA,PALANAN
508,REGION II|ISABELA|QUEZON,12764,REGION II,ISABELA,QUEZON
509,REGION II|ISABELA|QUIRINO,14673,REGION II,ISABELA,QUIRINO
510,REGION II|ISABELA|RAMON,27658,REGION II,ISABELA,RAMON
511,REGION II|ISABELA|REINA MERCEDES,14740,REGION II,ISABELA,REINA MERCEDES
512,REGION II|ISABELA|ROXAS,35710,REGION II,ISABELA,ROXAS
513,REGION II|ISABELA|SANTA MARIA,13945,REGION II,ISABELA,SANTA MARIA
514,REGION II|ISABELA|SANTO TOMAS,13519,REGION II,ISABELA,SANTO TOMAS
515,REGION II|ISABELA|SAN AGUSTIN,12770,REGION II,ISABELA,SAN AGUSTIN
516,REGION II|ISABELA|SAN GUILLERMO,11752,REGION II,ISABELA,SAN GUILLERMO
517,REGION II|ISABELA|SAN ISIDRO,14656,REGION II,ISABELA,SAN ISIDRO
518,REGION II|ISABELA|SAN MANUEL,17977,REGION II,ISABELA,SAN MANUEL
519,REGION II|ISABELA|SAN MARIANO,30657,REGION II,ISABELA,SAN MARIANO
520,REGION II|ISABELA|SAN MATEO,36597,REGION II,ISABELA,SAN MATEO
521,REGION II|ISABELA|SAN PABLO,15019,REGION II,ISABELA,SAN PABLO
522,REGION II|ISABELA|TUMAUINI,38091,REGION II,ISABELA,TUMAUINI
523,REGION II|NUEVA VIZCAYA|ALFONSO CASTANEDA,5039,REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA
524,REGION II|NUEVA VIZCAYA|AMBAGUIO,7103,REGION II,NUEVA VIZCAYA,AMBAGUIO
525,REGION II|NUEVA VIZCAYA|ARITAO,19772,REGION II,NUEVA VIZCAYA,ARITAO
526,REGION II|NUEVA VIZCAYA|BAGABAG,18987,REGION II,NUEVA VIZCAYA,BAGABAG
527,REGION II|NUEVA VIZCAYA|BAMBANG,29278,REGION II,NUEVA VIZCAYA,BAMBANG
528,REGION II|NUEVA VIZCAYA|BAYOMBONG,33902,REGION II,NUEVA VIZCAYA,BAYOMBONG
529,REGION II|NUEVA VIZCAYA|DIADI,10485,REGION II,NUEVA VIZCAYA,DIADI
530,REGION II|NUEVA VIZCAYA|DUPAX DEL NORTE,15995,REGION II,NUEVA VIZCAYA,DUPAX DEL NORTE
531,REGION II|NUEVA VIZCAYA|DUPAX DEL SUR,12191,REGION II,NUEVA VIZCAYA,DUPAX DEL SUR
532,REGION II|NUEVA VIZCAYA|KASIBU,21224,REGION II,NUEVA VIZCAYA,KASIBU
533,REGION II|NUEVA VIZCAYA|KAYAPA,14076,REGION II,NUEVA VIZCAYA,KAYAPA
534,REGION II|NUEVA VIZCAYA|QUEZON,13756,REGION II,NUEVA VIZCAYA,QUEZON
535,REGION II|NUEVA VIZCAYA|SANTA FE,11617,REGION II,NUEVA VIZCAYA,SANTA FE
536,REGION II|NUEVA VIZCAYA|SOLANO,34105,REGION II,NUEVA VIZCAYA,SOLANO
537,REGION II|NUEVA VIZCAYA|VILLAVERDE,10422,REGION II,NUEVA VIZCAYA,VILLAVERDE
538,REGION II|QUIRINO|AGLIPAY,16524,REGION II,QUIRINO,AGLIPAY
539,REGION II|QUIRINO|CABARROGUIS,17715,REGION II,QUIRINO,CABARROGUIS
540,REGION II|QUIRINO|DIFFUN,28257,REGION II,QUIRINO,DIFFUN
541,REGION II|QUIRINO|MADDELA,23518,REGION II,QUIRINO,MADDELA
542,REGION II|QUIRINO|NAGTIPUNAN,16329,REGION II,QUIRINO,NAGTIPUNAN
543,REGION II|QUIRINO|SAGUDAY,9967,REGION II,QUIRINO,SAGUDAY
544,REGION IV-A|BATANGAS|AGONCILLO,24438,REGION IV-A,BATANGAS,AGONCILLO
545,REGION IV-A|BATANGAS|ALITAGTAG,15948,REGION IV-A,BATANGAS,ALITAGTAG
546,REGION IV-A|BATANGAS|BALAYAN,53774,REGION IV-A,BATANGAS,BALAYAN
547,REGION IV-A|BATANGAS|BALETE,13205,REGION IV-A,BATANGAS,BALETE
548,REGION IV-A|BATANGAS|BATANGAS CITY,192750,REGION IV-A,BATANGAS,BATANGAS CITY
549,REGION IV-A|BATANGAS|BAUAN,52595,REGION IV-A,BATANGAS,BAUAN
550,REGION IV-A|BATANGAS|CALATAGAN,34744,REGION IV-A,BATANGAS,CALATAGAN
551,REGION IV-A|BATANGAS|CITY OF CALACA,57402,REGION IV-A,BATANGAS,CITY OF CALACA
552,REGION IV-A|BATANGAS|CITY OF LIPA,219199,REGION IV-A,BATANGAS,CITY OF LIPA
553,REGION IV-A|BATANGAS|CITY OF STO. TOMAS,104837,REGION IV-A,BATANGAS,CITY OF STO. TOMAS
554,REGION IV-A|BATANGAS|CITY OF TANAUAN,132253,REGION IV-A,BATANGAS,CITY OF TANAUAN
555,REGION IV-A|BATANGAS|CUENCA,22764,REGION IV-A,BATANGAS,CUENCA
556,REGION IV-A|BATANGAS|IBAAN,37135,REGION IV-A,BATANGAS,IBAAN
557,REGION IV-A|BATANGAS|LAUREL,26219,REGION IV-A,BATANGAS,LAUREL
558,REGION IV-A|BATANGAS|LEMERY,52864,REGION IV-A,BATANGAS,LEMERY
559,REGION IV-A|BATANGAS|LIAN,33101,REGION IV-A,BATANGAS,LIAN
560,REGION IV-A|BATANGAS|LOBO,25995,REGION IV-A,BATANGAS,LOBO
561,REGION IV-A|BATANGAS|MABINI,30905,REGION IV-A,BATANGAS,MABINI
562,REGION IV-A|BATANGAS|MALVAR,33212,REGION IV-A,BATANGAS,MALVAR
563,REGION IV-A|BATANGAS|MATAASNAKAHOY,19925,REGION IV-A,BATANGAS,MATAASNAKAHOY
564,REGION IV-A|BATANGAS|NASUGBU,76579,REGION IV-A,BATANGAS,NASUGBU
565,REGION IV-A|BATANGAS|PADRE GARCIA,30478,REGION IV-A,BATANGAS,PADRE GARCIA
566,REGION IV-A|BATANGAS|ROSARIO,74474,REGION IV-A,BATANGAS,ROSARIO
567,REGION IV-A|BATANGAS|SANTA TERESITA,12085,REGION IV-A,BATANGAS,SANTA TERESITA
568,REGION IV-A|BATANGAS|SAN JOSE,55835,REGION IV-A,BATANGAS,SAN JOSE
569,REGION IV-A|BATANGAS|SAN JUAN,65198,REGION IV-A,BATANGAS,SAN JUAN
570,REGION IV-A|BATANGAS|SAN LUIS,23574,REGION IV-A,BATANGAS,SAN LUIS
571,REGION IV-A|BATANGAS|SAN NICOLAS,13996,REGION IV-A,BATANGAS,SAN NICOLAS
572,REGION IV-A|BATANGAS|SAN PASCUAL,38012,REGION IV-A,BATANGAS,SAN PASCUAL
573,REGION IV-A|BATANGAS|TAAL,35011,REGION IV-A,BATANGAS,TAAL
574,REGION IV-A|BATANGAS|TALISAY,26623,REGION IV-A,BATANGAS,TALISAY
575,REGION IV-A|BATANGAS|TAYSAN,25669,REGION IV-A,BATANGAS,TAYSAN
576,REGION IV-A|BATANGAS|TINGLOY,8909,REGION IV-A,BATANGAS,TINGLOY
577,REGION IV-A|BATANGAS|TUY,27192,REGION IV-A,BATANGAS,TUY
578,REGION IV-A|CAVITE|ALFONSO,31237,REGION IV-A,CAVITE,ALFONSO
579,REGION IV-A|CAVITE|AMADEO,21627,REGION IV-A,CAVITE,AMADEO
580,REGION IV-A|CAVITE|CITY OF BACOOR,227255,REGION IV-A,CAVITE,CITY OF BACOOR
581,REGION IV-A|CAVITE|CITY OF CARMONA,55083,REGION IV-A,CAVITE,CITY OF CARMONA
582,REGION IV-A|CAVITE|CITY OF CAVITE,57697,REGION IV-A,CAVITE,CITY OF CAVITE
583,REGION IV-A|CAVITE|CITY OF DASMARIÑAS,351757,REGION IV-A,CAVITE,CITY OF DASMARIÑAS
584,REGION IV-A|CAVITE|CITY OF GENERAL TRIAS,147825,REGION IV-A,CAVITE,CITY OF GENERAL TRIAS
585,REGION IV-A|CAVITE|CITY OF IMUS,191949,REGION IV-A,CAVITE,CITY OF IMUS
586,REGION IV-A|CAVITE|CITY OF TAGAYTAY,44170,REGION IV-A,CAVITE,CITY OF TAGAYTAY
587,REGION IV-A|CAVITE|CITY OF TRECE MARTIRES,91119,REGION IV-A,CAVITE,CITY OF TRECE MARTIRES
588,REGION IV-A|CAVITE|GENERAL EMILIO AGUINALDO,15273,REGION IV-A,CAVITE,GENERAL EMILIO AGUINALDO
589,REGION IV-A|CAVITE|GEN. MARIANO ALVAREZ,72163,REGION IV-A,CAVITE,GEN. MARIANO ALVAREZ
590,REGION IV-A|CAVITE|INDANG,39576,REGION IV-A,CAVITE,INDANG
591,REGION IV-A|CAVITE|KAWIT,52916,REGION IV-A,CAVITE,KAWIT
592,REGION IV-A|CAVITE|MAGALLANES,15303,REGION IV-A,CAVITE,MAGALLANES
593,REGION IV-A|CAVITE|MARAGONDON,27899,REGION IV-A,CAVITE,MARAGONDON
594,REGION IV-A|CAVITE|MENDEZ,20527,REGION IV-A,CAVITE,MENDEZ
595,REGION IV-A|CAVITE|NAIC,86326,REGION IV-A,CAVITE,NAIC
596,REGION IV-A|CAVITE|NOVELETA,25841,REGION IV-A,CAVITE,NOVELETA
597,REGION IV-A|CAVITE|ROSARIO,62163,REGION IV-A,CAVITE,ROSARIO
598,REGION IV-A|CAVITE|SILANG,134303,REGION IV-A,CAVITE,SILANG
599,REGION IV-A|CAVITE|TANZA,137110,REGION IV-A,CAVITE,TANZA
600,REGION IV-A|CAVITE|TERNATE,14633,REGION IV-A,CAVITE,TERNATE
601,REGION IV-A|LAGUNA|ALAMINOS,29919,REGION IV-A,LAGUNA,ALAMINOS
602,REGION IV-A|LAGUNA|BAY,37502,REGION IV-A,LAGUNA,BAY
603,REGION IV-A|LAGUNA|CALAUAN,41917,REGION IV-A,LAGUNA,CALAUAN
604,REGION IV-A|LAGUNA|CAVINTI,15556,REGION IV-A,LAGUNA,CAVINTI
605,REGION IV-A|LAGUNA|CITY OF BIÑAN,172110,REGION IV-A,LAGUNA,CITY OF BIÑAN
606,REGION IV-A|LAGUNA|CITY OF CABUYAO,190050,REGION IV-A,LAGUNA,CITY OF CABUYAO
607,REGION IV-A|LAGUNA|CITY OF CALAMBA,267227,REGION IV-A,LAGUNA,CITY OF CALAMBA
608,REGION IV-A|LAGUNA|CITY OF SANTA ROSA,186102,REGION IV-A,LAGUNA,CITY OF SANTA ROSA
609,REGION IV-A|LAGUNA|CITY OF SAN PABLO,145401,REGION IV-A,LAGUNA,CITY OF SAN PABLO
610,REGION IV-A|LAGUNA|CITY OF SAN PEDRO,145189,REGION IV-A,LAGUNA,CITY OF SAN PEDRO
611,REGION IV-A|LAGUNA|FAMY,10765,REGION IV-A,LAGUNA,FAMY
612,REGION IV-A|LAGUNA|KALAYAAN,13536,REGION IV-A,LAGUNA,KALAYAAN
613,REGION IV-A|LAGUNA|LILIW,22190,REGION IV-A,LAGUNA,LILIW
614,REGION IV-A|LAGUNA|LOS BAÑOS,62132,REGION IV-A,LAGUNA,LOS BAÑOS
615,REGION IV-A|LAGUNA|LUISIANA,12918,REGION IV-A,LAGUNA,LUISIANA
616,REGION IV-A|LAGUNA|LUMBAN,19438,REGION IV-A,LAGUNA,LUMBAN
617,REGION IV-A|LAGUNA|MABITAC,12232,REGION IV-A,LAGUNA,MABITAC
618,REGION IV-A|LAGUNA|MAGDALENA,15988,REGION IV-A,LAGUNA,MAGDALENA
619,REGION IV-A|LAGUNA|MAJAYJAY,17783,REGION IV-A,LAGUNA,MAJAYJAY
620,REGION IV-A|LAGUNA|NAGCARLAN,39502,REGION IV-A,LAGUNA,NAGCARLAN
621,REGION IV-A|LAGUNA|PAETE,14141,REGION IV-A,LAGUNA,PAETE
622,REGION IV-A|LAGUNA|PAGSANJAN,25189,REGION IV-A,LAGUNA,PAGSANJAN
623,REGION IV-A|LAGUNA|PAKIL,13498,REGION IV-A,LAGUNA,PAKIL
624,REGION IV-A|LAGUNA|PANGIL,13648,REGION IV-A,LAGUNA,PANGIL
625,REGION IV-A|LAGUNA|PILA,30517,REGION IV-A,LAGUNA,PILA
626,REGION IV-A|LAGUNA|RIZAL,11234,REGION IV-A,LAGUNA,RIZAL
627,REGION IV-A|LAGUNA|SANTA CRUZ,67820,REGION IV-A,LAGUNA,SANTA CRUZ
628,REGION IV-A|LAGUNA|SANTA MARIA,20340,REGION IV-A,LAGUNA,SANTA MARIA
629,REGION IV-A|LAGUNA|SINILOAN,21621,REGION IV-A,LAGUNA,SINILOAN
630,REGION IV-A|LAGUNA|VICTORIA,24339,REGION IV-A,LAGUNA,VICTORIA
631,REGION IV-A|QUEZON|AGDANGAN,8527,REGION IV-A,QUEZON,AGDANGAN
632,REGION IV-A|QUEZON|ALABAT,10165,REGION IV-A,QUEZON,ALABAT
633,REGION IV-A|QUEZON|ATIMONAN,31903,REGION IV-A,QUEZON,ATIMONAN
634,REGION IV-A|QUEZON|BUENAVISTA,19547,REGION IV-A,QUEZON,BUENAVISTA
635,REGION IV-A|QUEZON|BURDEOS,9081,REGION IV-A,QUEZON,BURDEOS
636,REGION IV-A|QUEZON|CALAUAG,36539,REGION IV-A,QUEZON,CALAUAG
637,REGION IV-A|QUEZON|CANDELARIA,76408,REGION IV-A,QUEZON,CANDELARIA
638,REGION IV-A|QUEZON|CATANAUAN,38913,REGION IV-A,QUEZON,CATANAUAN
639,REGION IV-A|QUEZON|CITY OF LUCENA,170088,REGION IV-A,QUEZON,CITY OF LUCENA
640,REGION IV-A|QUEZON|CITY OF TAYABAS,61420,REGION IV-A,QUEZON,CITY OF TAYABAS
641,REGION IV-A|QUEZON|DOLORES,19276,REGION IV-A,QUEZON,DOLORES
642,REGION IV-A|QUEZON|GENERAL LUNA,15527,REGION IV-A,QUEZON,GENERAL LUNA
643,REGION IV-A|QUEZON|GENERAL NAKAR,22270,REGION IV-A,QUEZON,GENERAL NAKAR
644,REGION IV-A|QUEZON|GUINAYANGAN,19762,REGION IV-A,QUEZON,GUINAYANGAN
645,REGION IV-A|QUEZON|GUMACA,36769,REGION IV-A,QUEZON,GUMACA
646,REGION IV-A|QUEZON|INFANTA,40423,REGION IV-A,QUEZON,INFANTA
647,REGION IV-A|QUEZON|JOMALIG,5067,REGION IV-A,QUEZON,JOMALIG
648,REGION IV-A|QUEZON|LOPEZ,46930,REGION IV-A,QUEZON,LOPEZ
649,REGION IV-A|QUEZON|LUCBAN,29190,REGION IV-A,QUEZON,LUCBAN
650,REGION IV-A|QUEZON|MACALELON,14723,REGION IV-A,QUEZON,MACALELON
651,REGION IV-A|QUEZON|MAUBAN,40980,REGION IV-A,QUEZON,MAUBAN
652,REGION IV-A|QUEZON|MULANAY,30039,REGION IV-A,QUEZON,MULANAY
653,REGION IV-A|QUEZON|PADRE BURGOS,13923,REGION IV-A,QUEZON,PADRE BURGOS
654,REGION IV-A|QUEZON|PAGBILAO,41504,REGION IV-A,QUEZON,PAGBILAO
655,REGION IV-A|QUEZON|PANUKULAN,10198,REGION IV-A,QUEZON,PANUKULAN
656,REGION IV-A|QUEZON|PATNANUNGAN,7018,REGION IV-A,QUEZON,PATNANUNGAN
657,REGION IV-A|QUEZON|PEREZ,8672,REGION IV-A,QUEZON,PEREZ
658,REGION IV-A|QUEZON|PITOGO,15339,REGION IV-A,QUEZON,PITOGO
659,REGION IV-A|QUEZON|PLARIDEL,7519,REGION IV-A,QUEZON,PLARIDEL
660,REGION IV-A|QUEZON|POLILLO,17495,REGION IV-A,QUEZON,POLILLO
661,REGION IV-A|QUEZON|QUEZON,9881,REGION IV-A,QUEZON,QUEZON
662,REGION IV-A|QUEZON|REAL,21000,REGION IV-A,QUEZON,REAL
663,REGION IV-A|QUEZON|SAMPALOC,8250,REGION IV-A,QUEZON,SAMPALOC
664,REGION IV-A|QUEZON|SAN ANDRES,16825,REGION IV-A,QUEZON,SAN ANDRES
665,REGION IV-A|QUEZON|SAN ANTONIO,23200,REGION IV-A,QUEZON,SAN ANTONIO
666,REGION IV-A|QUEZON|SAN FRANCISCO,35377,REGION IV-A,QUEZON,SAN FRANCISCO
667,REGION IV-A|QUEZON|SAN NARCISO,27831,REGION IV-A,QUEZON,SAN NARCISO
668,REGION IV-A|QUEZON|SARIAYA,92002,REGION IV-A,QUEZON,SARIAYA
669,REGION IV-A|QUEZON|TAGKAWAYAN,27323,REGION IV-A,QUEZON,TAGKAWAYAN
670,REGION IV-A|QUEZON|TIAONG,63884,REGION IV-A,QUEZON,TIAONG
671,REGION IV-A|QUEZON|UNISAN,16886,REGION IV-A,QUEZON,UNISAN
672,REGION IV-A|RIZAL|ANGONO,51799,REGION IV-A,RIZAL,ANGONO
673,REGION IV-A|RIZAL|BARAS,33007,REGION IV-A,RIZAL,BARAS
674,REGION IV-A|RIZAL|BINANGONAN,111445,REGION IV-A,RIZAL,BINANGONAN
675,REGION IV-A|RIZAL|CAINTA,131602,REGION IV-A,RIZAL,CAINTA
676,REGION IV-A|RIZAL|CARDONA,26437,REGION IV-A,RIZAL,CARDONA
677,REGION IV-A|RIZAL|CITY OF ANTIPOLO,331773,REGION IV-A,RIZAL,CITY OF ANTIPOLO
678,REGION IV-A|RIZAL|JALA-JALA,20593,REGION IV-A,RIZAL,JALA-JALA
679,REGION IV-A|RIZAL|MORONG,34531,REGION IV-A,RIZAL,MORONG
680,REGION IV-A|RIZAL|PILILLA,33272,REGION IV-A,RIZAL,PILILLA
681,REGION IV-A|RIZAL|RODRIGUEZ,173858,REGION IV-A,RIZAL,RODRIGUEZ
682,REGION IV-A|RIZAL|SAN MATEO,107147,REGION IV-A,RIZAL,SAN MATEO
683,REGION IV-A|RIZAL|TANAY,55950,REGION IV-A,RIZAL,TANAY
684,REGION IV-A|RIZAL|TAYTAY,128254,REGION IV-A,RIZAL,TAYTAY
685,REGION IV-A|RIZAL|TERESA,35784,REGION IV-A,RIZAL,TERESA
686,REGION IV-B|MARINDUQUE|BOAC,34144,REGION IV-B,MARINDUQUE,BOAC
687,REGION IV-B|MARINDUQUE|BUENAVISTA,14023,REGION IV-B,MARINDUQUE,BUENAVISTA
688,REGION IV-B|MARINDUQUE|GASAN,21126,REGION IV-B,MARINDUQUE,GASAN
689,REGION IV-B|MARINDUQUE|MOGPOG,19993,REGION IV-B,MARINDUQUE,MOGPOG
690,REGION IV-B|MARINDUQUE|SANTA CRUZ,34793,REGION IV-B,MARINDUQUE,SANTA CRUZ
691,REGION IV-B|MARINDUQUE|TORRIJOS,17937,REGION IV-B,MARINDUQUE,TORRIJOS
692,REGION IV-B|OCCIDENTAL MINDORO|ABRA DE ILOG,17168,REGION IV-B,OCCIDENTAL MINDORO,ABRA DE ILOG
693,REGION IV-B|OCCIDENTAL MINDORO|CALINTAAN,14411,REGION IV-B,OCCIDENTAL MINDORO,CALINTAAN
694,REGION IV-B|OCCIDENTAL MINDORO|LOOC,5663,REGION IV-B,OCCIDENTAL MINDORO,LOOC
695,REGION IV-B|OCCIDENTAL MINDORO|LUBANG,10889,REGION IV-B,OCCIDENTAL MINDORO,LUBANG
696,REGION IV-B|OCCIDENTAL MINDORO|MAGSAYSAY,19959,REGION IV-B,OCCIDENTAL MINDORO,MAGSAYSAY
697,REGION IV-B|OCCIDENTAL MINDORO|MAMBURAO,25215,REGION IV-B,OCCIDENTAL MINDORO,MAMBURAO
698,REGION IV-B|OCCIDENTAL MINDORO|PALUAN,12774,REGION IV-B,OCCIDENTAL MINDORO,PALUAN
699,REGION IV-B|OCCIDENTAL MINDORO|RIZAL,20564,REGION IV-B,OCCIDENTAL MINDORO,RIZAL
700,REGION IV-B|OCCIDENTAL MINDORO|SABLAYAN,42150,REGION IV-B,OCCIDENTAL MINDORO,SABLAYAN
701,REGION IV-B|OCCIDENTAL MINDORO|SANTA CRUZ,19362,REGION IV-B,OCCIDENTAL MINDORO,SANTA CRUZ
702,REGION IV-B|OCCIDENTAL MINDORO|SAN JOSE,67879,REGION IV-B,OCCIDENTAL MINDORO,SAN JOSE
703,REGION IV-B|ORIENTAL MINDORO|BACO,22142,REGION IV-B,ORIENTAL MINDORO,BACO
704,REGION IV-B|ORIENTAL MINDORO|BANSUD,22457,REGION IV-B,ORIENTAL MINDORO,BANSUD
705,REGION IV-B|ORIENTAL MINDORO|BONGABONG,39846,REGION IV-B,ORIENTAL MINDORO,BONGABONG
706,REGION IV-B|ORIENTAL MINDORO|BULALACAO,24422,REGION IV-B,ORIENTAL MINDORO,BULALACAO
707,REGION IV-B|ORIENTAL MINDORO|CITY OF CALAPAN,79430,REGION IV-B,ORIENTAL MINDORO,CITY OF CALAPAN
708,REGION IV-B|ORIENTAL MINDORO|GLORIA,26973,REGION IV-B,ORIENTAL MINDORO,GLORIA
709,REGION IV-B|ORIENTAL MINDORO|MANSALAY,28377,REGION IV-B,ORIENTAL MINDORO,MANSALAY
710,REGION IV-B|ORIENTAL MINDORO|NAUJAN,50598,REGION IV-B,ORIENTAL MINDORO,NAUJAN
711,REGION IV-B|ORIENTAL MINDORO|PINAMALAYAN,41652,REGION IV-B,ORIENTAL MINDORO,PINAMALAYAN
712,REGION IV-B|ORIENTAL MINDORO|POLA,17792,REGION IV-B,ORIENTAL MINDORO,POLA
713,REGION IV-B|ORIENTAL MINDORO|PUERTO GALERA,22198,REGION IV-B,ORIENTAL MINDORO,PUERTO GALERA
714,REGION IV-B|ORIENTAL MINDORO|ROXAS,31519,REGION IV-B,ORIENTAL MINDORO,ROXAS
715,REGION IV-B|ORIENTAL MINDORO|SAN TEODORO,10235,REGION IV-B,ORIENTAL MINDORO,SAN TEODORO
716,REGION IV-B|ORIENTAL MINDORO|SOCORRO,20854,REGION IV-B,ORIENTAL MINDORO,SOCORRO
717,REGION IV-B|ORIENTAL MINDORO|VICTORIA,27439,REGION IV-B,ORIENTAL MINDORO,VICTORIA
718,REGION IV-B|PALAWAN|ABORLAN,24174,REGION IV-B,PALAWAN,ABORLAN
719,REGION IV-B|PALAWAN|AGUTAYA,6493,REGION IV-B,PALAWAN,AGUTAYA
720,REGION IV-B|PALAWAN|ARACELI,8318,REGION IV-B,PALAWAN,ARACELI
721,REGION IV-B|PALAWAN|BALABAC,19122,REGION IV-B,PALAWAN,BALABAC
722,REGION IV-B|PALAWAN|BATARAZA,41012,REGION IV-B,PALAWAN,BATARAZA
723,REGION IV-B|PALAWAN|BROOKE'S POINT,43413,REGION IV-B,PALAWAN,BROOKE'S POINT
724,REGION IV-B|PALAWAN|BUSUANGA,14181,REGION IV-B,PALAWAN,BUSUANGA
725,REGION IV-B|PALAWAN|CAGAYANCILLO,3855,REGION IV-B,PALAWAN,CAGAYANCILLO
726,REGION IV-B|PALAWAN|CITY OF PUERTO PRINCESA,153521,REGION IV-B,PALAWAN,CITY OF PUERTO PRINCESA
727,REGION IV-B|PALAWAN|CORON,33269,REGION IV-B,PALAWAN,CORON
728,REGION IV-B|PALAWAN|CULION,12802,REGION IV-B,PALAWAN,CULION
729,REGION IV-B|PALAWAN|CUYO,12130,REGION IV-B,PALAWAN,CUYO
730,REGION IV-B|PALAWAN|DUMARAN,13597,REGION IV-B,PALAWAN,DUMARAN
731,REGION IV-B|PALAWAN|EL NIDO,31159,REGION IV-B,PALAWAN,EL NIDO
732,REGION IV-B|PALAWAN|KALAYAAN,557,REGION IV-B,PALAWAN,KALAYAAN
733,REGION IV-B|PALAWAN|LINAPACAN,9080,REGION IV-B,PALAWAN,LINAPACAN
734,REGION IV-B|PALAWAN|MAGSAYSAY,6591,REGION IV-B,PALAWAN,MAGSAYSAY
735,REGION IV-B|PALAWAN|NARRA,40555,REGION IV-B,PALAWAN,NARRA
736,REGION IV-B|PALAWAN|QUEZON,33424,REGION IV-B,PALAWAN,QUEZON
737,REGION IV-B|PALAWAN|RIZAL,28412,REGION IV-B,PALAWAN,RIZAL
738,REGION IV-B|PALAWAN|ROXAS,38115,REGION IV-B,PALAWAN,ROXAS
739,REGION IV-B|PALAWAN|SAN VICENTE,20564,REGION IV-B,PALAWAN,SAN VICENTE
740,REGION IV-B|PALAWAN|SOFRONIO ESPAÑOLA,20895,REGION IV-B,PALAWAN,SOFRONIO ESPAÑOLA
741,REGION IV-B|PALAWAN|TAYTAY,46626,REGION IV-B,PALAWAN,TAYTAY
742,REGION IV-B|ROMBLON|ALCANTARA,10036,REGION IV-B,ROMBLON,ALCANTARA
743,REGION IV-B|ROMBLON|BANTON,2918,REGION IV-B,ROMBLON,BANTON
744,REGION IV-B|ROMBLON|CAJIDIOCAN,12105,REGION IV-B,ROMBLON,CAJIDIOCAN
745,REGION IV-B|ROMBLON|CALATRAVA,7119,REGION IV-B,ROMBLON,CALATRAVA
